,time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1328,1451625728,0.697066667,0.003383333,0.697066667,1.67E-05,0.020466667,0.062133333,0.43305,0.004766667,0.007433333,0.012933333,0.000716667,0.000216667,0,0.034883333,0.001033333,0.004183333,0.001633333,0.003383333,30.98,partly-cloudy-night,0.61,10,Partly Cloudy,24.23,1013.89,7.06,0.25,266,0,18.96,0
1329,1451625729,0.73425,0.003416667,0.73425,1.67E-05,0.020766667,0.062033333,0.469883333,0.004766667,0.007466667,0.013066667,0.000733333,0.000266667,1.67E-05,0.035066667,0.001016667,0.0042,0.001583333,0.003416667,30.98,partly-cloudy-night,0.61,10,Partly Cloudy,24.23,1013.89,7.06,0.25,266,0,18.96,0
1330,1451625730,0.703283333,0.003416667,0.703283333,0,0.02085,0.062833333,0.43665,0.004816667,0.00745,0.01315,0.00075,0.00025,1.67E-05,0.0352,0.001016667,0.004216667,0.001616667,0.003416667,30.98,partly-cloudy-night,0.61,10,Partly Cloudy,24.23,1013.89,7.06,0.25,266,0,18.96,0
1331,1451625731,0.708216667,0.00345,0.708216667,1.67E-05,0.0209,0.063133333,0.441366667,0.004816667,0.007483333,0.01315,0.000733333,0.000233333,0,0.035216667,0.001033333,0.004233333,0.001683333,0.00345,30.98,partly-cloudy-night,0.61,10,Partly Cloudy,24.23,1013.89,7.06,0.25,266,0,18.96,0
1332,1451625732,0.708,0.003433333,0.708,1.67E-05,0.020883333,0.06225,0.4377,0.008533333,0.007216667,0.013166667,0.000733333,0.000216667,1.67E-05,0.0352,0.001016667,0.004233333,0.00165,0.003433333,30.98,partly-cloudy-night,0.61,10,Partly Cloudy,24.23,1013.89,7.06,0.25,266,0,18.96,0
1333,1451625733,0.701016667,0.003433333,0.701016667,0,0.020883333,0.062416667,0.434916667,0.0048,0.007466667,0.013133333,0.00075,0.000216667,1.67E-05,0.035183333,0.001016667,0.004233333,0.0016,0.003433333,30.98,partly-cloudy-night,0.61,10,Partly Cloudy,24.23,1013.89,7.06,0.25,266,0,18.96,0
1334,1451625734,0.701116667,0.003416667,0.701116667,1.67E-05,0.020866667,0.061816667,0.436033333,0.004833333,0.007283333,0.013183333,0.00075,0.00025,0,0.035166667,0.001016667,0.004216667,0.001533333,0.003416667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1335,1451625735,0.700033333,0.0034,0.700033333,1.67E-05,0.020483333,0.06295,0.435533333,0.004766667,0.006966667,0.01295,0.000733333,0.000233333,1.67E-05,0.03485,0.001,0.004183333,0.0016,0.0034,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1336,1451625736,0.699716667,0.003383333,0.699716667,1.67E-05,0.0205,0.06265,0.435533333,0.0048,0.006916667,0.01295,0.000733333,0.000233333,1.67E-05,0.034866667,0.001016667,0.004166667,0.001616667,0.003383333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1337,1451625737,0.710933333,0.003433333,0.710933333,1.67E-05,0.020883333,0.0696,0.436466667,0.004816667,0.00725,0.013133333,0.000733333,0.000233333,1.67E-05,0.03515,0.001033333,0.004233333,0.001733333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1338,1451625738,0.7313,0.003433333,0.7313,1.67E-05,0.020933333,0.087,0.435783333,0.004816667,0.007383333,0.01315,0.000733333,0.000216667,0,0.035166667,0.001016667,0.004216667,0.001633333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1339,1451625739,0.7314,0.003433333,0.7314,0,0.020933333,0.08755,0.43525,0.004816667,0.007416667,0.013133333,0.000733333,0.000216667,0,0.035133333,0.001016667,0.004233333,0.0016,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1340,1451625740,0.729783333,0.003433333,0.729783333,1.67E-05,0.020933333,0.086933333,0.434483333,0.00485,0.007366667,0.013166667,0.000733333,0.000233333,0,0.035083333,0.001016667,0.004216667,0.001516667,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1341,1451625741,0.742383333,0.003433333,0.742383333,1.67E-05,0.020933333,0.094483333,0.437766667,0.004833333,0.007516667,0.013166667,0.00075,0.000216667,1.67E-05,0.035166667,0.001,0.004233333,0.001666667,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1342,1451625742,0.725283333,0.003433333,0.725283333,0,0.020966667,0.0798,0.438783333,0.004816667,0.00735,0.013183333,0.000733333,0.000216667,1.67E-05,0.035183333,0.001016667,0.004233333,0.001633333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1343,1451625743,0.7073,0.003433333,0.7073,1.67E-05,0.020866667,0.067066667,0.436,0.004816667,0.007483333,0.013133333,0.000733333,0.000233333,1.67E-05,0.035116667,0.001016667,0.004216667,0.001683333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1344,1451625744,0.698933333,0.003416667,0.698933333,0,0.0208,0.06185,0.434066667,0.0048,0.007316667,0.013133333,0.000733333,0.0002,0,0.035116667,0.001016667,0.004216667,0.00175,0.003416667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1345,1451625745,0.704066667,0.003433333,0.704066667,1.67E-05,0.020833333,0.063833333,0.4368,0.0048,0.007333333,0.013116667,0.000733333,0.000216667,0,0.035083333,0.001,0.004233333,0.001666667,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1346,1451625746,0.70155,0.003433333,0.70155,0,0.020883333,0.063283333,0.434416667,0.004833333,0.007366667,0.01315,0.00075,0.000233333,0,0.0351,0.001016667,0.004216667,0.00175,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1347,1451625747,0.703483333,0.00345,0.703483333,1.67E-05,0.020916667,0.0623,0.437366667,0.0048,0.007583333,0.013166667,0.00075,0.000233333,0,0.035183333,0.001033333,0.004233333,0.001716667,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1348,1451625748,0.73045,0.003416667,0.73045,1.67E-05,0.02105,0.086183333,0.435266667,0.004833333,0.007383333,0.013233333,0.000733333,0.000216667,1.67E-05,0.035166667,0.001016667,0.00425,0.001516667,0.003416667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1349,1451625749,0.73175,0.00345,0.73175,0,0.021066667,0.08735,0.43545,0.004816667,0.007316667,0.013233333,0.00075,0.000216667,1.67E-05,0.035183333,0.001016667,0.004233333,0.0017,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1350,1451625750,0.730383333,0.00345,0.730383333,1.67E-05,0.02105,0.0866,0.4344,0.004833333,0.007633333,0.01325,0.000766667,0.00025,0,0.035133333,0.001016667,0.00425,0.0016,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1351,1451625751,0.730633333,0.00345,0.730633333,1.67E-05,0.021066667,0.08735,0.43405,0.00485,0.007266667,0.01325,0.000783333,0.000233333,0,0.035216667,0.001033333,0.00425,0.001583333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1352,1451625752,0.740516667,0.003433333,0.740516667,1.67E-05,0.021083333,0.09575,0.4338,0.00485,0.007283333,0.013233333,0.00075,0.000233333,0,0.035166667,0.001,0.004233333,0.0016,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1353,1451625753,0.78985,0.003466667,0.78985,1.67E-05,0.021083333,0.079866667,0.435466667,0.0048,0.0076,0.01325,0.000716667,0.00025,0,0.1112,0.001116667,0.004233333,0.001783333,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1354,1451625754,0.781383333,0.003433333,0.781383333,1.67E-05,0.021033333,0.077833333,0.436233333,0.0048,0.007433333,0.013216667,0.000733333,0.000233333,1.67E-05,0.103166667,0.0011,0.004233333,0.0018,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1355,1451625755,0.70685,0.00345,0.70685,0,0.02105,0.0637,0.439066667,0.004816667,0.00735,0.013233333,0.000766667,0.000233333,0,0.0353,0.001016667,0.00425,0.001566667,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1356,1451625756,0.70345,0.00345,0.70345,1.67E-05,0.021083333,0.063916667,0.435133333,0.004816667,0.007183333,0.01325,0.000733333,0.000233333,0,0.035266667,0.001016667,0.00425,0.001583333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1357,1451625757,0.702116667,0.003416667,0.702116667,1.67E-05,0.0211,0.062916667,0.435433333,0.004816667,0.006966667,0.013266667,0.000766667,0.00025,0,0.035216667,0.001016667,0.00425,0.001616667,0.003416667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1358,1451625758,0.710366667,0.003433333,0.710366667,1.67E-05,0.02105,0.069233333,0.4362,0.004833333,0.007033333,0.013233333,0.00075,0.00025,0,0.035233333,0.001033333,0.004266667,0.00165,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1359,1451625759,0.739833333,0.003433333,0.739833333,1.67E-05,0.0262,0.0878,0.437933333,0.004833333,0.007316667,0.013233333,0.00075,0.000233333,0,0.035166667,0.001016667,0.00425,0.001616667,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1360,1451625760,0.830433333,0.00345,0.830433333,3.33E-05,0.123466667,0.087283333,0.434916667,0.004766667,0.007366667,0.013083333,0.00075,0.000316667,0,0.035216667,0.001,0.004233333,0.001583333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1361,1451625761,1.067316667,0.00345,1.067316667,0.0002,0.370883333,0.087433333,0.435683333,0.004566667,0.007166667,0.012716667,0.000783333,0.00055,1.67E-05,0.035133333,0.001033333,0.004233333,0.001633333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1362,1451625762,1.192216667,0.003433333,1.192216667,0.000283333,0.504233333,0.086183333,0.435266667,0.004466667,0.007083333,0.01255,0.000783333,0.000666667,1.67E-05,0.035166667,0.001033333,0.004233333,0.001583333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1363,1451625763,1.1816,0.003433333,1.1816,0.000283333,0.491483333,0.086666667,0.43635,0.004466667,0.007083333,0.012533333,0.0008,0.00065,0,0.0351,0.00105,0.004233333,0.001566667,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1364,1451625764,1.142833333,0.00345,1.142833333,0.00025,0.452416667,0.086083333,0.4363,0.0045,0.007033333,0.01265,0.000783333,0.000616667,1.67E-05,0.035166667,0.001016667,0.00425,0.00165,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1365,1451625765,0.955866667,0.00345,0.955866667,0.00015,0.2532,0.088633333,0.4361,0.004666667,0.007333333,0.012916667,0.000783333,0.000433333,1.67E-05,0.035183333,0.001033333,0.00425,0.001616667,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1366,1451625766,0.735,0.003433333,0.735,1.67E-05,0.021,0.0908,0.435083333,0.00485,0.007216667,0.0132,0.00075,0.000216667,0,0.0351,0.001016667,0.004216667,0.00175,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1367,1451625767,0.719,0.003433333,0.719,1.67E-05,0.020933333,0.0789,0.434283333,0.004816667,0.007183333,0.01315,0.000733333,0.0002,1.67E-05,0.035133333,0.001033333,0.004216667,0.00165,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1368,1451625768,0.7061,0.003416667,0.7061,0,0.020833333,0.068783333,0.433383333,0.0048,0.0074,0.01315,0.00075,0.000216667,0,0.03505,0.001016667,0.004216667,0.0017,0.003416667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1369,1451625769,0.7013,0.003433333,0.7013,3.33E-05,0.020833333,0.062683333,0.436083333,0.004816667,0.007416667,0.0131,0.00075,0.000216667,0,0.035033333,0.001016667,0.004216667,0.00165,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1370,1451625770,0.7291,0.00345,0.7291,0,0.020966667,0.08485,0.4368,0.004833333,0.00735,0.013183333,0.000733333,0.000216667,1.67E-05,0.035033333,0.001016667,0.004233333,0.001666667,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1371,1451625771,0.731783333,0.003433333,0.731783333,1.67E-05,0.021,0.087416667,0.43605,0.004833333,0.007416667,0.013183333,0.000733333,0.000216667,1.67E-05,0.035083333,0.001033333,0.004233333,0.0017,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1372,1451625772,0.727566667,0.00345,0.727566667,1.67E-05,0.020983333,0.086266667,0.4334,0.00485,0.0073,0.0132,0.000733333,0.000216667,0,0.035133333,0.001016667,0.004233333,0.001683333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1373,1451625773,0.730816667,0.003433333,0.730816667,1.67E-05,0.021,0.086633333,0.43615,0.004833333,0.007416667,0.0132,0.00075,0.000216667,1.67E-05,0.0351,0.001016667,0.004233333,0.001733333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1374,1451625774,0.819,0.003433333,0.819,3.33E-05,0.10795,0.085983333,0.441433333,0.00475,0.007316667,0.013066667,0.000733333,0.000283333,1.67E-05,0.035,0.001033333,0.004233333,0.001616667,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1375,1451625775,0.940266667,0.003433333,0.940266667,0.0001,0.232516667,0.087516667,0.4426,0.004683333,0.007066667,0.012933333,0.000766667,0.00045,3.33E-05,0.03505,0.001,0.004233333,0.0016,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1376,1451625776,0.9514,0.003466667,0.9514,0.00025,0.503266667,0.087133333,0.187716667,0.004683333,0.006883333,0.01255,0.000783333,0.000433333,0,0.035083333,0.001016667,0.00425,0.001633333,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1377,1451625777,0.892066667,0.003466667,0.892066667,0.000233333,0.4995,0.085883333,0.131716667,0.004733333,0.00685,0.01255,0.000783333,0.0004,0,0.035133333,0.001016667,0.004233333,0.0017,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1378,1451625778,0.923733333,0.00345,0.923733333,0.00025,0.498233333,0.086216667,0.164433333,0.0047,0.0069,0.01255,0.000766667,0.000433333,0,0.035133333,0.001033333,0.00425,0.001616667,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1379,1451625779,0.917716667,0.003466667,0.917716667,0.000233333,0.486216667,0.085866667,0.1697,0.0047,0.00695,0.012583333,0.0008,0.0004,3.33E-05,0.035116667,0.001016667,0.00425,0.00165,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1380,1451625780,0.87945,0.003533333,0.87945,0.000233333,0.448083333,0.086083333,0.16825,0.00475,0.0072,0.012616667,0.000783333,0.000366667,0,0.0351,0.001016667,0.00425,0.001666667,0.003533333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1381,1451625781,0.688583333,0.00345,0.688583333,0.000116667,0.250133333,0.0865,0.168283333,0.0049,0.007333333,0.0129,0.00075,0.000233333,0,0.035083333,0.001016667,0.00425,0.00155,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1382,1451625782,0.478733333,0.00345,0.478733333,0,0.0209,0.085916667,0.18035,0.005083333,0.0074,0.0132,0.000733333,6.67E-05,1.67E-05,0.03505,0.001016667,0.00425,0.001633333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1383,1451625783,0.473583333,0.003433333,0.473583333,0,0.020816667,0.085966667,0.175666667,0.005083333,0.007483333,0.013166667,0.000716667,5.00E-05,1.67E-05,0.035,0.001,0.004233333,0.001683333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1384,1451625784,0.471616667,0.003416667,0.471616667,1.67E-05,0.02075,0.0853,0.17515,0.00505,0.007266667,0.01315,0.000733333,6.67E-05,1.67E-05,0.035016667,0.001016667,0.004233333,0.0016,0.003416667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1385,1451625785,0.47325,0.00345,0.47325,1.67E-05,0.020816667,0.087483333,0.173983333,0.005083333,0.007033333,0.013183333,0.0007,8.33E-05,0,0.034983333,0.001,0.00425,0.001683333,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1386,1451625786,0.474166667,0.003433333,0.474166667,1.67E-05,0.020866667,0.087466667,0.174933333,0.005083333,0.007033333,0.0132,0.000733333,6.67E-05,0,0.035016667,0.001016667,0.004233333,0.001733333,0.003433333,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1387,1451625787,0.4725,0.00345,0.4725,0,0.020866667,0.08625,0.174533333,0.005066667,0.00715,0.013216667,0.000716667,6.67E-05,0,0.03505,0.001016667,0.00425,0.0016,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1388,1451625788,0.54765,0.00345,0.54765,1.67E-05,0.0983,0.085816667,0.174083333,0.005016667,0.0072,0.013116667,0.000733333,8.33E-05,0,0.035033333,0.001016667,0.00425,0.001616667,0.00345,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1389,1451625789,0.605566667,0.003466667,0.605566667,5.00E-05,0.156766667,0.08635,0.174616667,0.004983333,0.007183333,0.013016667,0.000733333,0.000133333,1.67E-05,0.034916667,0.001016667,0.00425,0.001616667,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1390,1451625790,0.94595,0.003466667,0.94595,0.00025,0.51145,0.0858,0.17515,0.004683333,0.0069,0.012566667,0.000783333,0.000433333,0,0.035,0.001016667,0.00425,0.001583333,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1391,1451625791,0.94375,0.003466667,0.94375,0.00025,0.498033333,0.087033333,0.183716667,0.004683333,0.0069,0.012566667,0.0008,0.000416667,1.67E-05,0.035016667,0.001033333,0.004266667,0.0016,0.003466667,30.49,clear-night,0.6,10,Clear,22.86,1014.04,8.23,0.16,269,0,18.33,0
1392,1451625792,0.945883333,0.0035,0.945883333,0.00025,0.497016667,0.086016667,0.188066667,0.0047,0.006866667,0.012583333,0.000783333,0.00045,1.67E-05,0.035083333,0.001016667,0.00425,0.001616667,0.0035,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1393,1451625793,0.903533333,0.00345,0.903533333,0.000233333,0.4536,0.086683333,0.18675,0.004733333,0.007,0.01265,0.000783333,0.0004,1.67E-05,0.035083333,0.001033333,0.00425,0.00165,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1394,1451625794,0.838333333,0.00345,0.838333333,0.000183333,0.39165,0.085716667,0.182366667,0.004783333,0.00695,0.01275,0.000766667,0.000333333,0,0.035116667,0.001016667,0.004266667,0.001733333,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1395,1451625795,0.480616667,0.003466667,0.480616667,0,0.021283333,0.087533333,0.179716667,0.005066667,0.007183333,0.013283333,0.000733333,5.00E-05,0,0.035183333,0.001016667,0.004266667,0.001633333,0.003466667,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1396,1451625796,0.466483333,0.00345,0.466483333,0,0.021,0.08705,0.166616667,0.005083333,0.007116667,0.013266667,0.000733333,5.00E-05,1.67E-05,0.035133333,0.001,0.004266667,0.001616667,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1397,1451625797,0.45675,0.003466667,0.45675,0,0.021,0.085966667,0.1585,0.005083333,0.007166667,0.013283333,0.000733333,6.67E-05,1.67E-05,0.035183333,0.001016667,0.004266667,0.00165,0.003466667,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1398,1451625798,0.419683333,0.00345,0.419683333,0,0.020966667,0.085966667,0.121633333,0.005116667,0.00715,0.013283333,0.000716667,3.33E-05,1.67E-05,0.035216667,0.001016667,0.004266667,0.001716667,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1399,1451625799,0.46465,0.00345,0.46465,0,0.020866667,0.086433333,0.055566667,0.005216667,0.007133333,0.013233333,0.000783333,3.33E-05,0,0.035116667,0.001016667,0.00425,0.001766667,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1400,1451625800,0.4944,0.003433333,0.4944,1.67E-05,0.025733333,0.08685,0.052316667,0.005216667,0.007166667,0.013216667,0.000783333,3.33E-05,0,0.035083333,0.001,0.004233333,0.001833333,0.003433333,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1401,1451625801,0.596016667,0.00345,0.596016667,1.67E-05,0.113033333,0.0876,0.052316667,0.00515,0.007216667,0.013116667,0.0008,1.67E-05,1.67E-05,0.035083333,0.001033333,0.004233333,0.0019,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1402,1451625802,0.6175,0.00345,0.6175,0.009033333,0.114866667,0.086183333,0.051883333,0.00515,0.007183333,0.013083333,0.0008,1.67E-05,1.67E-05,0.035083333,0.001016667,0.004233333,0.00175,0.00345,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1403,1451625803,0.811466667,0.003416667,0.811466667,0.097616667,0.145366667,0.08685,0.051116667,0.005033333,0.007416667,0.012866667,0.000766667,0.0001,1.67E-05,0.0349,0.001033333,0.004183333,0.001816667,0.003416667,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1404,1451625804,1.26425,0.003183333,1.26425,0.119166667,0.501566667,0.08625,0.051766667,0.00465,0.007216667,0.01235,0.000716667,0.000466667,0,0.034916667,0.001016667,0.004383333,0.001483333,0.003183333,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1405,1451625805,1.22265,0.002983333,1.22265,0.12015,0.495866667,0.08735,0.051816667,0.0046,0.007216667,0.01235,0.00065,0.000533333,1.67E-05,0.034833333,0.0011,0.004566667,0.00115,0.002983333,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1406,1451625806,1.135183333,0.003016667,1.135183333,0.120266667,0.447466667,0.087416667,0.051333333,0.00465,0.007266667,0.0124,0.0007,0.000466667,1.67E-05,0.034866667,0.00105,0.004516667,0.0011,0.003016667,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
1407,1451625807,2.189366667,0.002983333,2.189366667,0.119666667,0.3163,0.08615,0.051416667,0.004733333,0.007266667,0.012433333,0.000716667,0.000316667,1.67E-05,0.03505,1.2052,0.00455,0.0012,0.002983333,30.04,clear-night,0.6,10,Clear,22.44,1014.19,8.02,0.21,275,0,17.82,0
